ep_rew_mean,total timesteps,mean_int_reward,total_time,num_episodes,entropy_loss,intrinsic_loss,value_loss,total_loss,policy_gradient_loss
118.44996112000001,794624,9.566973e-10,1310.80428647995,792,-0.29947777157649397,1.7655861080378976e-05,0.03793590734239842,0.03453730789048168,-0.0034074273824569326
118.20921071999999,802816,9.626712e-10,1324.1011402606964,800,-0.26587082422338426,1.257759886535148e-05,0.025825087740486197,0.023625433986539664,-0.0022059425533792103
117.77420039999998,811008,8.9377e-10,1336.751829624176,808,-0.2676714409608394,2.097458829451032e-06,0.07255258166469503,0.07295011788383751,0.00039648748972777195
118.11480158,819200,1.0226755e-09,1350.0341529846191,816,-0.2611314226873219,1.2929142690342247e-06,0.0379488415218475,0.03878094683379413,0.0008314588548121095
118.40661401999999,827392,1.048966e-09,1363.1875202655792,824,-0.2525163653306663,2.630789674289147e-06,0.025203395744756562,0.028380761656442443,0.0031760505168487393
118.84576387999999,835584,1.1446808e-09,1376.6907844543457,832,-0.2640674873255193,1.4053515265767535e-06,0.0323476819269672,0.03246948878085247,0.00012110417812198991
118.48485607999999,843776,9.1491226e-10,1390.1181256771088,840,-0.24821024313569068,1.1644207666719476e-05,0.03390830146645385,0.03493796034251529,0.001023836772228079
119.10324454000002,851968,9.492488e-10,1403.2518253326416,848,-0.21689035650342703,1.2024717078173985e-06,0.026453015680544922,0.026430251828711913,-2.3365087686916946e-05
119.23690244,860160,8.8261654e-10,1416.3862223625183,860,-0.18802700340747833,2.253861743677088e-06,0.02837131822216179,0.029240892817112885,0.0008684476640792589
118.63708692000002,868352,9.0151164e-10,1429.4605288505554,868,-0.19980631195940077,3.0644324156803986e-05,0.04885331945233702,0.050225468270586694,0.0013568266561712718
119.1824005,876544,9.328154e-10,1442.6734547615051,876,-0.20197474011220037,9.009311758399405e-07,0.0831782831781311,0.08336490197255553,0.00018616832883651453
119.12464016000001,884736,9.2492053e-10,1456.426664352417,884,-0.1700022469740361,8.166809445420836e-06,0.0438344884795697,0.04445745947029327,0.0006188875860008514
118.78827903999999,892928,8.80473e-10,1470.191279888153,892,-0.17928974670358003,3.1449495198201256e-06,0.02328206536540165,0.022808424030666043,-0.00047521380949551624
119.54650566000001,901120,1.0026775e-09,1483.52579331398,900,-0.15749003025703132,5.596185437932444e-06,0.04328601526708553,0.04404235984614894,0.0007535464863444357
120.41110130000001,909312,9.838315e-10,1497.365893125534,908,-0.12970934598706663,1.2744938305891615e-06,0.022644729342573555,0.025026963491757436,0.002381596902268586
121.69936672,917504,9.83783e-10,1510.9434835910797,916,-0.10573892388492823,1.5586159387855504e-06,0.02400297023600615,0.025911480659692048,0.0019077311157165062
121.72918443999998,925696,1.0346528e-09,1524.4043052196503,924,-0.10326556786894799,2.891960111961467e-06,0.025234148627714604,0.028509673519418577,0.0032740789116479955
121.99581201999999,933888,1.0951263e-09,1537.4457268714905,932,-0.085348498262465,4.997059243200264e-06,0.03862648743815953,0.03710757056887777,-0.0015214153989033575
122.04081706,942080,1.1451111e-09,1551.2096450328827,940,-0.09822168215177954,1.5179406417908936e-05,0.03713583771113917,0.03829256133166144,0.001149133917313304
122.76431012,950272,1.1136172e-09,1564.4999833106995,948,-0.0734639591537416,2.422766557289013e-06,0.05215266352206527,0.05325553865024958,0.0011016637449056666
122.44100316,958464,1.5780424e-09,1577.7734036445618,956,-0.06996821300126613,1.6274124887510206e-06,0.021090537652298735,0.024468822422691768,0.0033774710641486594
121.816312,966656,1.4650869e-09,1591.1906626224518,964,-0.0665605061687529,1.4017670598422128e-06,0.04610020077943773,0.0475247310436471,0.0014238293806794551
121.30262594,974848,1.7414441e-09,1604.059279203415,972,-0.07831024928018451,3.0093840760727667e-06,0.031258064864414334,0.037063482654524874,0.0058039130980724945
120.48911988,983040,1.6050796e-09,1617.6914429664612,980,-0.061621399223804475,1.342598954785822e-06,0.04103322317805578,0.04320561487021958,0.0021717203926864036
120.38147146,991232,1.4939281e-09,1630.8276507854462,988,-0.06600811355747283,9.174963322751244e-06,0.022796290657925055,0.02392349170803467,0.001122613568448241
119.32713354000002,999424,1.6569748e-09,1644.524971961975,996,-0.0705174737609923,1.475442899003237e-06,0.02794852739507405,0.02807941466933373,0.00013014955281017687
118.43328286,1007616,1.5744325e-09,1657.9337058067322,1004,-0.044782199524343015,9.468655934645292e-06,0.0578625561050103,0.05842277110616896,0.000555480673191339
