Progress,total timesteps,mean_int_reward,num_episodes,ep_rew_mean,total_time,entropy_loss,policy_gradient_loss,icm_loss,value_loss,total_loss
16.18%,162816,0.0008224115,3256,-10.07037316,181.89690136909485,0.8325693570077419,-0.002494184883829761,0.009158193177427165,0.005205775076319696,0.0118697833699171
16.28%,163840,0.0007280919,3276,-10.20607424,183.12983775138855,0.8373275175690651,-0.0022846483555829756,0.008613547885033768,0.006185080428622314,0.012513979958073105
16.38%,164864,0.000812961,3296,-10.87920788,184.2365403175354,0.8462787745520473,0.0027269721013019783,0.00888019870762946,0.004244981952069793,0.015852152761001232
16.49%,165888,0.0008124266,3316,-10.21986236,185.34127497673035,0.8484079726040363,0.0007098277481646095,0.008900530432583764,0.006482257199422747,0.01609261538017112
16.59%,166912,0.000766486,3336,-10.130991139999999,186.50935316085815,0.8521179966628551,0.0012593580402308377,0.008749917833483778,0.004068294082571811,0.014077569956286427
16.69%,167936,0.0011959871,3356,-10.252397380000001,187.62846851348877,0.8631846606731415,0.0015891792023952208,0.008559017383959144,0.004684077505771711,0.014832274092126075
16.79%,168960,0.0007180775,3376,-9.964377559999999,188.8011634349823,0.8704649051651359,0.0005210754314674112,0.008283454029879067,0.005592411082034232,0.01439694054338071
16.9%,169984,0.0006917445,3396,-9.45084562,189.93800520896912,0.8783555030822754,0.003380379902498452,0.008611504301370587,0.0037904606069787405,0.01578234481084778
17.0%,171008,0.0008986854,3420,-9.489128760000002,191.06865119934082,0.8853032691404223,0.0016154359131025282,0.008462957579467911,0.0039587112096342025,0.014037104702204643
17.1%,172032,0.0007070808,3440,-9.72745072,192.16417050361633,0.8881810223683715,-0.0006126113935907207,0.008103618485620245,0.005474800403135305,0.012965807495164829
17.2%,173056,0.0005751802,3460,-9.11201006,193.2686150074005,0.894436202943325,-0.002443008345649857,0.008181193545169663,0.004122600688788225,0.00986078588830803
17.31%,174080,0.0006039452,3480,-9.06672352,194.44331407546997,0.8979459954425693,0.002322295281754664,0.008060095802647993,0.003925662589608692,0.014308053674011348
17.41%,175104,0.0007727337,3500,-9.4768443,195.60829639434814,0.9078125888481736,0.005284557023642527,0.008215442270739004,0.004234842749610834,0.017734842043992366
