Progress,mean_int_reward,total timesteps,total_time,ep_rew_mean,num_episodes,value_loss,icm_loss,entropy_loss,policy_gradient_loss,total_loss
13.72%,0.0014130715,138240,154.68530321121216,-10.708313640000002,2764,0.00476591080223443,0.014991966556408443,0.6096902918070555,0.003905832343023338,0.02366370970166621
13.82%,0.0012909901,139264,155.82007598876953,-11.122707720000001,2784,0.005147128606040496,0.014641293018939905,0.6165799302980304,0.004439694821746788,0.024228116446727187
13.93%,0.0011242154,140288,157.02026462554932,-11.251480359999999,2804,0.0055166963138617575,0.014140890576527454,0.6221376545727253,0.0005121025185022976,0.02016968940889151
14.03%,0.0016323924,141312,158.13057398796082,-11.221594099999999,2824,0.005036549879150698,0.013816475664498284,0.6241911444813013,7.413146604348946e-05,0.018927157009692473
14.13%,0.0016336103,142336,159.2045292854309,-11.800103020000002,2844,0.005700094225176144,0.013575727221905254,0.6311250636354089,0.002582675603125329,0.021858497050206725
14.23%,0.0014979652,143360,160.41604852676392,-11.81155136,2864,0.00602524832902418,0.015364811217295937,0.6340865734964609,0.0012222891756636012,0.022612348721983717
14.34%,0.0013347002,144384,161.500559091568,-11.531385080000002,2884,0.005895561729630572,0.013924791768658906,0.629442629404366,0.004382515680870218,0.024202869179159696
14.44%,0.0017042361,145408,162.61520957946777,-11.201094259999998,2908,0.005162489613212529,0.013987514583277516,0.6387131866067648,-0.0001898229133691776,0.018960181283120867
14.54%,0.0015978971,146432,163.9158866405487,-11.676021919999998,2928,0.006486356553068617,0.014033618339453824,0.6582508888095617,0.007044824215281593,0.027564799107804034
14.64%,0.0019826252,147456,165.10486006736755,-12.335099280000001,2948,0.006241336366656469,0.012565641038236208,0.6648577684536576,0.008750199032822085,0.027557176437714763
14.75%,0.0014050688,148480,166.27622365951538,-11.72808966,2968,0.007615340509801172,0.013335306459339336,0.6594600044190884,0.005875414914245494,0.026826061883386
14.85%,0.0033411798,149504,167.41228556632996,-12.849280180000001,2988,0.005572560668952065,0.012315431755268946,0.6583830201998353,0.0005862261514877609,0.018474218575708773
14.95%,0.0026065961,150528,168.65758395195007,-13.512921900000002,3008,0.007695815649640281,0.013709445323911496,0.6601985460147262,0.002722277508635818,0.024127538482187596
15.05%,0.0023353132,151552,169.8010015487671,-13.986167619999998,3028,0.007744307349639712,0.013542519867769442,0.6582015343010426,0.005288781450463404,0.026575608667872556
15.16%,0.0020566716,152576,170.98483681678772,-13.54065556,3048,0.00973614022223046,0.014030979160452262,0.6674759853631258,0.0021135596045787574,0.025880678987261478
15.26%,0.0025584747,153600,172.12613916397095,-13.7634496,3072,0.007954065404192079,0.013302951905643567,0.6759032756090164,0.0035645185868712027,0.02482153589670685
15.36%,0.0016913882,154624,173.25392127037048,-13.96073376,3092,0.010739178957010154,0.01328751452092547,0.6770969340577722,0.0025816390782172557,0.02660833255615288
15.46%,0.0014891137,155648,174.3392984867096,-13.085800719999998,3112,0.008608391724919784,0.013586316228611395,0.6744014173746109,0.0015087730226346358,0.023703480976165814
15.56%,0.0016255488,156672,175.4470932483673,-12.731590559999999,3132,0.007657923426449997,0.012858862697612494,0.6736695440486073,0.002350048859283373,0.022866834983345866
15.67%,0.0013021118,157696,176.61389994621277,-12.076212660000001,3152,0.008617516268714098,0.012867064564488828,0.6754876617342234,0.0028746748881592395,0.024359255721362164
15.77%,0.00119941,158720,177.73405241966248,-11.71011196,3172,0.007026165796560235,0.012671326476265676,0.6803292231634259,0.004877271160664043,0.024574763433489952
15.87%,0.0010468439,159744,178.78264498710632,-11.471722740000002,3192,0.007023453126748791,0.012415328325005248,0.6891811778768897,-0.0033250416380990527,0.016113739813654986
15.97%,0.001224139,160768,179.91067910194397,-11.5602032,3212,0.006848168806754984,0.012563590062200092,0.6988648604601622,0.0037120785539479216,0.023123837422903
16.08%,0.0013110921,161792,180.9916431903839,-11.541052079999996,3232,0.0070268236559059005,0.012157919947640039,0.7101131370291114,0.0006018649695325941,0.019786608573078533
16.18%,0.0014504096,162816,182.12021160125732,-11.595142759999998,3256,0.00529120479041012,0.011637752002570778,0.7113561863079667,0.003250520479154748,0.02017947727213565
16.28%,0.0014938658,163840,183.16339135169983,-11.59356944,3276,0.007094019156284048,0.011542422056663781,0.7111249826848507,0.0011047506238510813,0.019741191836798913
16.38%,0.0014110172,164864,184.25439286231995,-11.53666822,3296,0.00661512713850243,0.011627245039562695,0.7173895267769694,-0.000501669845163911,0.01774070233290121
16.49%,0.0010427392,165888,185.34316658973694,-11.04399766,3316,0.007824677013559267,0.011841671919682994,0.7236217418685555,0.002518110796927317,0.022184459730169578
16.59%,0.0009994517,166912,186.38270545005798,-10.648162000000003,3336,0.0063863487830531085,0.011348818792612292,0.7302998770028353,-0.00028577817956404266,0.017449389396101356
