ep_rew_mean,total_time,num_episodes,total timesteps,entropy_loss,policy_gradient_loss,value_loss,total_loss
-32.751677740000005,39.81968069076538,980,49152,-0.42823689989745617,0.0057869571024976845,0.04237763010314666,0.048164587205644344
-30.925979140000003,40.59261131286621,1000,50176,-0.41231434931978583,0.0029742041328375693,0.04150440759258345,0.044478611725421016
-29.837119899999998,41.3817241191864,1024,51200,-0.39923424599692225,-0.0002555913060565114,0.03644969819288235,0.03619410688682584
-29.410686420000005,42.1592960357666,1044,52224,-0.3872910048812628,0.0028489868175320854,0.04873104896978475,0.05158003578731683
-29.5843076,42.95564270019531,1064,53248,-0.373235568869859,0.0030947747549006912,0.03792132630769629,0.04101610106259698
-29.52639989999999,43.80511260032654,1084,54272,-0.3556095454841852,0.005158729196164879,0.03234412454185076,0.03750285373801564
-29.47559662,44.60538673400879,1104,55296,-0.3408414190635085,0.004876551427126621,0.030348802858497947,0.035225354285624566
-29.45590402,45.422526359558105,1124,56320,-0.32213815674185753,0.00421571279562245,0.0337318327074172,0.03794754550303965
-28.643851579999996,46.16669797897339,1144,57344,-0.29986923933029175,0.0018842307147762564,0.03391202709462959,0.03579625780940585
-29.50949814,46.99035906791687,1164,58368,-0.2869742540642619,0.0049954432939466,0.036956217110855505,0.0419516604048021
-29.9688551,47.809728384017944,1184,59392,-0.28052698634564877,0.0028984665592549173,0.03608392141177319,0.038982387971028105
-28.63427256,48.64364767074585,1208,60416,-0.2748655090108514,0.002064446681547079,0.03817041957518086,0.04023486625672794
-28.716819599999997,49.700101137161255,1228,61440,-0.2723679570481181,0.004487341203382494,0.03804880064853933,0.04253614185192182
-26.932348960000002,50.62846493721008,1248,62464,-0.2610809523612261,0.0010331397659696317,0.03267318203870673,0.033706321804676365
-25.293228420000002,51.52451944351196,1268,63488,-0.24896236415952444,-0.0003891456083056025,0.02868334695813246,0.02829420134982686
-24.581039979999996,52.39256024360657,1288,64512,-0.23055118415504694,0.0007288474949755366,0.030171740130754188,0.030900587625729725
-24.95619712,53.27355694770813,1308,65536,-0.21008295193314552,0.0003092015409250512,0.026929410625598393,0.027238612166523443
-24.50802614,54.20758819580078,1328,66560,-0.18832939956337214,0.0020824468325673987,0.032556452104472555,0.03463889893703996
-25.115823719999998,55.12326216697693,1348,67584,-0.1724225888028741,-0.00014406558527477772,0.03157881702645682,0.03143475144118204
-23.55277316,56.03328251838684,1372,68608,-0.15863992553204298,0.0055955715989364245,0.027349748685082886,0.032945320284019315
-21.49721342,56.881606578826904,1392,69632,-0.14653652906417847,0.0013297977002610867,0.02453160942241084,0.025861407122671924
-21.741851039999997,57.74315595626831,1412,70656,-0.12845900934189558,0.002398985771210965,0.020094941937713884,0.022493927708924846
-22.54882772,58.52619957923889,1432,71680,-0.11802293639630079,8.38616416829873e-06,0.021877290768316016,0.02188567693248431
