ep_rew_mean,total timesteps,num_episodes,total_time,total_loss,value_loss,entropy_loss,policy_gradient_loss
-30.63156094,48128,960,29.140260934829712,0.04010829500702119,0.0400094396318309,-0.4411130668595433,9.885537519029481e-05
-29.662642020000003,49152,980,29.751188278198242,0.039039238755718284,0.036396158538991585,-0.42154568899422884,0.0026430802167266977
-27.92829564,50176,1000,30.358892917633057,0.03547592889051483,0.033014901186106727,-0.4101774226874113,0.0024610277044081097
-26.635762259999996,51200,1024,31.001063585281372,0.035114713055998614,0.037243350117933005,-0.398974702693522,-0.0021286370619343856
-26.21057988,52224,1044,31.527331113815308,0.03726541221232636,0.03537488399888389,-0.3847322533838451,0.0018905282134424773
-25.314088440000006,53248,1064,32.07915115356445,0.028144366633296218,0.0265411609725561,-0.36528542917221785,0.001603205660740121
-25.38090342,54272,1084,32.68178868293762,0.024524541032535287,0.023490838168072514,-0.3461488694883883,0.001033702864462776
-24.694810380000003,55296,1104,33.32110571861267,0.024569693144301,0.026185861628619023,-0.32916938001289964,-0.0016161684843180213
-24.32496208,56320,1124,33.94222545623779,0.03542189816020016,0.026420861686347052,-0.3158636260777712,0.00900103647385311
-24.6012971,57344,1144,34.574554681777954,0.02269161873222592,0.023947353969560936,-0.29306874703615904,-0.0012557352373350165
-24.246636819999996,58368,1164,35.16097545623779,0.024254954384952756,0.02197897809674032,-0.2735063415020704,0.0022759762882124347
-22.857818119999997,59392,1184,35.76356482505798,0.02404261791329707,0.02435421134578064,-0.26034149806946516,-0.0003115934324835726
-22.56687856,60416,1208,36.30902290344238,0.021547596369700814,0.021545865398366004,-0.2500159302726388,1.7309713348108956e-06
