novelty,n_koeff,reward,total_time,iteration
nan,0.95,6.0,3.6548526287078857,1
0.2733020152391299,0.8999999999999999,6.0,3.8553454875946045,2
0.294579626305491,0.8499999999999999,6.333333333333333,3.9868383407592773,3
0.30013708595657873,0.7999999999999998,23.25,4.1248345375061035,4
0.3743692031745633,0.7499999999999998,30.4,4.287576913833618,5
0.45515780146047874,0.6999999999999997,37.833333333333336,4.472449541091919,6
0.5407514702119602,0.6499999999999997,44.0,4.672957420349121,7
0.5598270230142872,0.5999999999999996,50.75,4.8890697956085205,8
0.5984993984886211,0.5499999999999996,61.888888888888886,5.174184799194336,9
0.5846525094867434,0.4999999999999996,73.3,5.474917888641357,10
0.450283729714539,0.4499999999999996,83.18181818181819,5.907159328460693,11
0.4453227185455122,0.39999999999999963,132.0,6.39272141456604,12
0.3668878747400022,0.34999999999999964,150.6153846153846,7.0490500926971436,13
0.3543849902464249,0.29999999999999966,211.28571428571428,7.844995737075806,14
0.29998947705997336,0.24999999999999967,263.8666666666667,8.802686214447021,15
0.26953249868057766,0.19999999999999968,309.875,9.716381788253784,16
0.2050009495060189,0.1499999999999997,350.47058823529414,10.613144397735596,17
0.2323620612737524,0.09999999999999969,386.55555555555554,11.65901780128479,18
0.14501138964808233,0.049999999999999684,418.8421052631579,12.695507764816284,19
0.13007881685041014,0.0,447.9,13.910158395767212,20
0.16649012758881138,0.0,474.1904761904762,15.021905899047852,21
0.12631768555283274,0.0,498.09090909090907,16.341658353805542,22
0.12931729435939565,0.0,519.9130434782609,17.47709584236145,23
0.16731394742810854,0.0,539.9166666666666,18.589762687683105,24
0.0729642563450959,0.0,558.32,20.080968141555786,25
0.046720747353663834,0.0,575.3076923076923,21.55129051208496,26
0.07759195062870332,0.0,591.0370370370371,22.91606569290161,27
0.060937575899663615,0.0,605.6428571428571,24.4390127658844,28
0.05649247467075895,0.0,619.2413793103449,25.939759254455566,29
0.10516364358707829,0.0,631.9333333333333,27.20000958442688,30
0.0924815728492959,0.0,643.8064516129032,28.59400510787964,31
0.11097483356397005,0.0,654.9375,29.942964792251587,32
0.04002601223300462,0.0,665.3939393939394,31.37384271621704,33
0.03953687081593941,0.0,675.2352941176471,32.877198934555054,34
0.036079736008404424,0.0,684.5142857142857,34.3410861492157,35
0.04918635650028312,0.0,693.2777777777778,35.79548954963684,36
0.12701305967317367,0.0,701.5675675675676,37.010149002075195,37
0.04040438131658779,0.0,709.421052631579,38.55894446372986,38
0.042947267873631706,0.0,716.8717948717949,40.06786561012268,39
0.027344865640581282,0.0,723.95,41.54078769683838,40
0.06036908378488759,0.0,730.6829268292682,42.943281412124634,41
0.026705591848774805,0.0,737.0952380952381,44.51665449142456,42
0.03328472026249356,0.0,743.2093023255813,46.03257942199707,43
0.063545839401251,0.0,749.0454545454545,47.52222990989685,44
0.03451122116839918,0.0,754.6222222222223,49.04737973213196,45
0.03511787558736409,0.0,759.9565217391304,50.43713593482971,46
0.040700504330417,0.0,765.063829787234,51.95845007896423,47
0.057420028527716216,0.0,769.9583333333334,53.32907271385193,48
0.03682736115807513,0.0,774.6530612244898,54.79294776916504,49
0.029483936283766096,0.0,779.16,56.21376943588257,50
0.04615015304150962,0.0,799.04,57.64446544647217,51
0.05437271243882468,0.0,818.92,59.12135434150696,52
0.05590174008727778,0.0,838.78,60.463562965393066,53
0.08741231081022537,0.0,857.3,61.876545667648315,54
0.03835211961136526,0.0,876.12,63.324875593185425,55
0.03530035281624916,0.0,894.62,64.8748631477356,56
0.03301859780708213,0.0,913.0,66.32635259628296,57
0.048128011662594145,0.0,931.04,67.79192209243774,58
0.04620749982249973,0.0,948.02,69.24387812614441,59
0.045781092066671775,0.0,964.5,70.72850584983826,60
0.03759585059563122,0.0,980.86,72.26372504234314,61
0.037533926597118655,0.0,987.48,73.75820207595825,62
0.03219323524608283,0.0,1000.0,75.30082082748413,63
0.03323104986292475,0.0,1000.0,76.8146960735321,64
0.037021836578187334,0.0,1000.0,78.32714581489563,65
0.02717106366665404,0.0,1000.0,79.86433267593384,66
0.03476441092763743,0.0,1000.0,81.42447853088379,67
0.035971133236591284,0.0,1000.0,83.02959513664246,68
0.032762289820222695,0.0,1000.0,84.57252311706543,69
0.024209523167607466,0.0,1000.0,86.17960476875305,70
0.03464162117404045,0.0,1000.0,87.70068073272705,71
0.03080643498691579,0.0,1000.0,89.34612846374512,72
0.014024066892396318,0.0,1000.0,90.93853211402893,73
0.03163710197630889,0.0,1000.0,92.49340200424194,74
0.018182609879379877,0.0,1000.0,94.08407306671143,75
0.029514721634823108,0.0,1000.0,95.73784470558167,76
0.04599463599007574,0.0,1000.0,97.31289958953857,77
0.027384406491365976,0.0,1000.0,98.92871832847595,78
0.03243954669532828,0.0,1000.0,100.60248851776123,79
0.030622232647989692,0.0,1000.0,102.07308030128479,80
0.017772426526510142,0.0,1000.0,103.71359872817993,81
0.025448868532203232,0.0,1000.0,105.25028228759766,82
0.04147387808069185,0.05,1000.0,106.83266949653625,83
0.019746032436394476,0.0,1000.0,108.47743678092957,84
0.016491701572711258,0.0,1000.0,110.09416961669922,85
0.012842787311361674,0.0,1000.0,111.69076991081238,86
0.01451658740756566,0.0,1000.0,113.37577533721924,87
0.019011741712009544,0.0,1000.0,115.03825736045837,88
0.02297170078788917,0.0,1000.0,116.64194965362549,89
0.03090614892807117,0.0,1000.0,118.26564025878906,90
0.025317181992809523,0.0,1000.0,119.89442133903503,91
0.01636102346116089,0.0,1000.0,121.49651575088501,92
0.017514462382208492,0.0,1000.0,123.08298778533936,93
0.013200644215645154,0.0,1000.0,124.74596810340881,94
0.03742434309303775,0.0,1000.0,126.23817467689514,95
0.02435081330135452,0.0,1000.0,127.86914849281311,96
0.05246514835311271,0.0,1000.0,129.4342942237854,97
0.017067985006500978,0.0,1000.0,131.03967380523682,98
0.018351014528906848,0.0,1000.0,132.66494631767273,99
0.018394838065627958,0.0,1000.0,134.33053541183472,100
0.01919956633491529,0.0,1000.0,135.94219326972961,101
0.024515333216017347,0.0,1000.0,137.54842710494995,102
0.007151909106857191,0.0,1000.0,139.17097735404968,103
0.01934705474374751,0.0,1000.0,140.88218426704407,104
0.025496095953567832,0.0,1000.0,142.56886506080627,105
0.0168575117580939,0.05,1000.0,144.2044072151184,106
0.03117735388197129,0.0,1000.0,145.81717538833618,107
0.019129256661657858,0.0,1000.0,147.461829662323,108
0.0176559592968978,0.0,1000.0,149.123548746109,109
0.0253307608498276,0.0,1000.0,150.71056365966797,110
0.013004183394329107,0.0,1000.0,152.32474875450134,111
0.026104732528857075,0.0,1000.0,154.02087569236755,112
0.02195990852227834,0.05,1000.0,155.66610598564148,113
0.014662787507802272,0.0,1000.0,157.37120079994202,114
0.0150351608010681,0.0,1000.0,159.20604515075684,115
0.02964425503290748,0.05,1000.0,160.8897340297699,116
0.014806101197486684,0.0,1000.0,162.55737614631653,117
0.021549793927407867,0.0,1000.0,164.2007441520691,118
0.015673498432612433,0.0,1000.0,165.8594274520874,119
0.03541905934115928,0.0,1000.0,167.53055500984192,120
0.046415528820904405,0.0,1000.0,169.3069224357605,121
0.034611609269618,0.0,1000.0,171.18678832054138,122
0.02709614655577525,0.0,1000.0,172.82996273040771,123
0.026747962704737095,0.0,1000.0,174.44264769554138,124
0.01852493739693203,0.0,1000.0,176.08896279335022,125
0.029375853302018366,0.0,1000.0,177.80687475204468,126
0.016325535785856868,0.0,1000.0,179.48982000350952,127
0.0167112499553333,0.0,1000.0,181.47082495689392,128
0.025890099342648215,0.0,1000.0,183.17556595802307,129
0.017743103068534608,0.05,1000.0,184.82130599021912,130
0.02312951599131087,0.0,1000.0,186.48506116867065,131
0.018389604091786353,0.0,1000.0,188.16866946220398,132
0.031097114922444803,0.0,1000.0,189.83635640144348,133
0.022205865204192262,0.0,1000.0,191.448059797287,134
0.023347087518906687,0.0,1000.0,193.12672424316406,135
0.030820664290628148,0.0,1000.0,194.74177742004395,136
0.023815187821569682,0.0,1000.0,196.39043259620667,137
0.018272803387754465,0.0,1000.0,198.09360814094543,138
0.019911493250880707,0.0,1000.0,199.78626561164856,139
0.0251983715406024,0.0,1000.0,201.51600623130798,140
0.020152590017891037,0.0,1000.0,203.17257833480835,141
0.017473699766736583,0.0,1000.0,204.8034291267395,142
0.012884021523045321,0.0,1000.0,206.49024963378906,143
0.01977380168122252,0.0,1000.0,208.12660479545593,144
0.01466099029568263,0.0,1000.0,209.82321286201477,145
0.01847332370851074,0.0,1000.0,211.49840641021729,146
0.025007220638725944,0.05,1000.0,213.18456315994263,147
0.016971323278766427,0.1,1000.0,214.82992482185364,148
0.021646665495965774,0.05,1000.0,216.55528092384338,149
0.02294173869906505,0.0,1000.0,218.21993350982666,150
0.016748744815904614,0.0,1000.0,219.88401556015015,151
0.017160887087384967,0.0,1000.0,221.55750584602356,152
