n_koeff,total_time,reward,novelty,iteration
2.3000000000000096,700.2011933326721,446.299901051669,0.0252092416420742,4653
2.3000000000000096,700.4173059463501,442.2430135943281,0.09005720831440923,4654
2.3000000000000096,700.6399648189545,443.0563359017331,0.04638785089971674,4655
2.2500000000000098,700.8404579162598,446.5877548350418,0.09863721655665203,4656
2.2500000000000098,701.0722272396088,448.4496828806189,0.030416168812457275,4657
2.2500000000000098,701.3039617538452,445.6966982126796,0.09177211901274493,4658
2.2500000000000098,701.4888408184052,444.0276716592961,0.10920014559451083,4659
2.2500000000000098,701.6893315315247,442.5114912174005,0.06769484260511134,4660
2.20000000000001,701.8898220062256,440.82991882144006,0.10116416363173833,4661
2.20000000000001,702.090386390686,432.27617446539966,0.032891437001808556,4662
2.20000000000001,702.2908816337585,429.8544177581257,0.09865055570881123,4663
2.20000000000001,702.475754737854,428.23733546745586,0.09044790895237173,4664
2.20000000000001,702.6762747764587,433.8099377478371,0.08417324042946538,4665
2.15000000000001,702.8923859596252,440.3008030831954,0.0854628271149139,4666
2.15000000000001,703.1085484027863,441.9729580308806,0.036628915933516484,4667
2.15000000000001,703.293393611908,452.7165162662986,0.09706303778636342,4668
2.15000000000001,703.478266954422,453.66199400493724,0.08293147630717594,4669
2.15000000000001,703.6788086891174,448.0644978039628,0.0780093557831013,4670
2.1000000000000103,703.8792707920074,448.03724399899,0.09187449714902671,4671
2.1000000000000103,704.0798327922821,444.70058606945946,0.04100989741236574,4672
2.1000000000000103,704.2959940433502,434.49600257188996,0.030110127883869128,4673
2.1000000000000103,704.4652349948883,447.146801163376,0.03598638887823613,4674
2.1000000000000103,704.6279695034027,448.9913990579564,0.10679232721502012,4675
2.15000000000001,704.7660217285156,454.37936424285033,0.07243461348552044,4676
2.15000000000001,704.8975057601929,456.60686312575393,0.10753012502505559,4677
2.15000000000001,705.0289962291718,459.9635560678113,0.05088745403622612,4678
2.15000000000001,705.18261551857,455.10405554793726,0.09710071115555713,4679
2.15000000000001,705.3518884181976,453.8063501518503,0.0916538555247696,4680
2.1000000000000103,705.4834156036377,445.24059261594897,0.09053748678749432,4681
2.1000000000000103,705.6526832580566,443.7415136200391,0.08477236809543977,4682
2.1000000000000103,705.7841725349426,438.1225827240853,0.09902621231587362,4683
2.1000000000000103,705.9312863349915,436.97776042642903,0.05047644548133359,4684
2.1000000000000103,706.1005582809448,437.1530985655549,0.07009917963836736,4685
2.15000000000001,706.2698438167572,438.43133299386363,0.030754859012834472,4686
2.15000000000001,706.4169969558716,436.7476829049341,0.09585658522330118,4687
2.15000000000001,706.570615530014,431.7504396380154,0.028985694220765468,4688
2.15000000000001,706.7333855628967,429.6993553346498,0.048144695831522505,4689
